Rowid,Timestamp,Anonymized Vehicle number,Vehicle type,Number of axles,Tollplaza id,Tollplaza code,Type of Payment code,Vehicle Code
1,Fri Aug 20 13:36:58 2021,1711676,van,2,4960,PC6A1BCA4,PTP,VCD2F
1,Mon Aug  9 18:51:11 2021,6740804,car,2,4090,PC1EE951B,PTC,VC965
1,Wed Aug 18 12:19:24 2021,9049528,car,2,4804,PC68484C6,PTE,VC965
1,Sun Aug 15 08:30:45 2021,5269094,van,2,4617,PC7758F89,PTP,VCD2F
1,Wed Aug 11 13:15:58 2021,4753661,car,2,4150,PCC8441A8,PTC,VC965
1,Sat Aug 14 09:06:09 2021,1948111,car,2,4086,PC23E470D,PTP,VC965
1,Tue Aug 17 00:00:26 2021,5894664,van,2,4730,PC7DC0964,PTE,VCD2F
1,Wed Aug 11 04:51:17 2021,5455717,truck,4,4925,PCE5E04A2,PTP,VCB43
1,Mon Aug  2 21:43:22 2021,1499647,car,2,4629,PCC5E1C04,PTC,VC965
1,Thu Aug  5 21:50:38 2021,2843245,truck,4,4286,PC12BE494,PTE,VCB43
1,Mon Aug 16 04:30:00 2021,9796603,truck,4,4617,PC7758F89,PTE,VCB43
1,Sun Aug  1 21:21:40 2021,5671860,car,2,4556,PC18C31F6,PTE,VC965
1,Tue Aug 17 04:20:26 2021,425972,truck,4,4183,PCF5E7754,PTC,VCB43
1,Tue Aug 10 07:28:04 2021,7588083,car,2,4089,PC3CCA187,PTE,VC965
1,Wed Aug  4 03:45:21 2021,4816147,car,2,4230,PC19CE0DB,PTC,VC965
1,Thu Aug 12 06:45:42 2021,461211,car,2,4615,PC1ECBA39,PTP,VC965
1,Fri Jul 30 07:48:58 2021,7091224,car,2,4720,PCDD23528,PTC,VC965
1,Sat Aug 14 03:11:57 2021,3540160,car,2,4905,PCE1EA438,PTP,VC965
1,Sat Aug 21 01:26:42 2021,863358,van,2,4758,PCCE12794,PTC,VCD2F
1,Sat Aug 21 07:49:28 2021,2813269,truck,4,5000,PCFE7F7FE,PTE,VCB43
1,Sun Aug 15 02:47:01 2021,4346673,car,2,4360,PC084F676,PTE,VC965
1,Mon Aug  9 05:22:43 2021,2872850,truck,4,4746,PC0514825,PTC,VCB43
1,Thu Aug 12 02:39:09 2021,6322565,car,2,4781,PC0D83A1E,PTP,VC965
1,Tue Aug 10 13:58:49 2021,2138116,car,2,4706,PCD8D5094,PTC,VC965
1,Sat Aug 14 23:05:55 2021,9574626,van,2,4678,PCD175301,PTP,VCD2F
1,Thu Aug  5 18:17:26 2021,8951022,car,2,4125,PC8AAEF51,PTP,VC965
1,Sat Jul 31 09:29:28 2021,6597551,truck,4,4229,PCD0DDD3D,PTC,VCB43
1,Sun Aug  8 22:50:36 2021,3348298,car,2,4100,PCC6DD8D5,PTC,VC965
1,Fri Jul 30 20:45:55 2021,846482,car,2,4812,PC22D9C6D,PTP,VC965
1,Tue Aug  3 11:54:14 2021,6676389,car,2,4574,PCC1F6F13,PTE,VC965
1,Mon Aug  9 16:32:26 2021,5427260,car,2,4902,PC425C6EC,PTP,VC965
1,Tue Aug 17 07:58:48 2021,1653255,truck,4,4938,PC6C57ED3,PTE,VCB43
1,Tue Aug 17 19:16:31 2021,2976969,car,2,4479,PCCA36E4D,PTC,VC965
1,Tue Aug 17 10:01:21 2021,2959955,car,2,4191,PCCC28F87,PTC,VC965
1,Sun Aug  8 13:34:03 2021,8519579,car,2,4278,PC4847214,PTP,VC965
1,Wed Aug  4 13:51:04 2021,340196,truck,4,4025,PC5ABB8E4,PTP,VCB43
1,Sun Aug 15 14:02:51 2021,1959570,truck,4,4700,PC14E538A,PTP,VCB43
1,Tue Aug  3 14:46:46 2021,4214176,car,2,4145,PC5FBE4B8,PTP,VC965
1,Sat Aug  7 11:24:50 2021,430612,truck,4,4894,PCDADB8C6,PTE,VCB43
1,Sat Aug  7 10:02:09 2021,2164841,car,2,4509,PCA2E8463,PTP,VC965
1,Wed Aug 18 15:40:47 2021,6533535,car,2,4827,PC7D68CD9,PTP,VC965
1,Tue Aug 17 10:44:33 2021,4798571,truck,4,4620,PC43973F9,PTC,VCB43
1,Sun Aug 15 18:22:49 2021,2760594,car,2,4569,PC20129F9,PTC,VC965
1,Sat Aug 14 12:31:44 2021,2304313,truck,4,4021,PC851E565,PTE,VCB43
1,Sat Aug  7 10:52:13 2021,2985337,car,2,4838,PCEECD973,PTC,VC965
1,Sat Aug 21 09:14:47 2021,4227039,car,2,4732,PCD83DE25,PTP,VC965
1,Thu Aug  5 08:01:30 2021,1255970,truck,4,4691,PCFAB001F,PTC,VCB43
1,Fri Aug 13 01:03:49 2021,5241924,truck,4,4536,PCC6C5CFB,PTC,VCB43
1,Tue Aug  3 20:43:16 2021,7451832,car,2,4898,PC0AE9E1B,PTE,VC965
1,Mon Aug  2 04:45:44 2021,3989343,truck,4,4267,PCE51C5C7,PTP,VCB43
1,Sat Aug 14 18:14:30 2021,1804267,van,2,4066,PC883FCA9,PTC,VCD2F
1,Tue Aug 17 17:11:29 2021,1589440,truck,4,4934,PC3ED26A2,PTC,VCB43
1,Sat Aug 21 19:27:45 2021,7750582,car,2,5010,PC028872C,PTE,VC965
1,Sun Aug  8 12:34:50 2021,116476,car,2,4325,PC8FC83B3,PTP,VC965
1,Fri Aug 20 07:15:06 2021,2617674,car,2,4887,PC81776BA,PTE,VC965
1,Tue Aug 10 21:55:17 2021,4228191,car,2,4996,PC6A4F55F,PTP,VC965
1,Mon Aug  9 14:43:31 2021,109141,van,2,4974,PCDEB8E32,PTE,VCD2F
1,Wed Aug 11 16:55:19 2021,5065439,car,2,4927,PC2D22627,PTE,VC965
1,Sun Aug 22 15:33:59 2021,1852318,truck,4,4091,PC2E099B4,PTP,VCB43
1,Tue Aug 17 19:49:02 2021,3191217,car,2,4105,PC43919D1,PTP,VC965
1,Fri Aug 20 13:55:39 2021,8036070,car,2,4721,PCE937423,PTC,VC965
1,Thu Jul 29 17:40:36 2021,7270810,car,2,4908,PC3D16FC5,PTP,VC965
1,Sat Jul 31 07:08:17 2021,4800433,car,2,4733,PC797AEBF,PTP,VC965
1,Sun Aug 15 14:59:08 2021,7600086,car,2,4730,PC7DC0964,PTE,VC965
1,Mon Aug 16 20:41:37 2021,1308715,truck,4,4491,PCA52F720,PTP,VCB43
1,Thu Aug 19 16:46:20 2021,448292,car,2,4827,PC7D68CD9,PTC,VC965
1,Tue Aug  3 10:52:15 2021,8125706,truck,4,4902,PC425C6EC,PTE,VCB43
1,Sat Aug  7 22:39:54 2021,7354020,truck,4,4967,PC2AFCB31,PTC,VCB43
1,Fri Aug 20 12:45:43 2021,8604614,car,2,4355,PC0EF761B,PTP,VC965
1,Mon Aug 16 04:34:39 2021,8074052,car,2,4252,PCA32686D,PTE,VC965
1,Tue Aug 17 21:02:38 2021,3137291,car,2,4669,PC36675CE,PTC,VC965
1,Mon Aug  2 07:57:43 2021,7817055,car,2,4051,PC3B970F2,PTC,VC965
1,Mon Aug  2 23:55:35 2021,9979009,car,2,4139,PC924C594,PTE,VC965
1,Wed Aug 18 07:46:35 2021,7381741,car,2,4470,PCB4FF8FA,PTE,VC965
1,Tue Aug 10 09:53:24 2021,6413555,car,2,4517,PC9AF321D,PTC,VC965
1,Thu Aug  5 09:24:17 2021,5271350,car,2,4175,PC08EA270,PTP,VC965
1,Sat Aug 21 02:13:24 2021,5887331,car,2,4995,PCBE6ABE5,PTP,VC965
1,Fri Aug 13 03:38:51 2021,2484968,car,2,4616,PCE6675F9,PTC,VC965
1,Sun Aug 15 21:25:06 2021,2023578,car,2,4124,PC3338D42,PTC,VC965
1,Sat Aug 14 14:44:43 2021,2574839,car,2,4133,PC30FC453,PTP,VC965
1,Sat Aug 21 11:27:08 2021,192172,truck,4,4687,PC52E7369,PTE,VCB43
1,Sat Jul 31 09:30:08 2021,1794758,truck,4,4190,PCDFC1E11,PTE,VCB43
1,Tue Aug  3 14:17:39 2021,254824,car,2,4670,PC2BE6D87,PTC,VC965
1,Sun Aug  8 21:51:35 2021,8317981,truck,4,4368,PC909A324,PTC,VCB43
1,Wed Aug 11 15:12:48 2021,7578701,van,2,4222,PC15EC378,PTP,VCD2F
1,Thu Aug  5 12:56:57 2021,2555513,car,2,4184,PC43A5E42,PTP,VC965
1,Tue Aug 17 01:48:59 2021,2119264,car,2,4446,PC7F1A5B9,PTC,VC965
1,Sat Aug 21 20:51:46 2021,239988,car,2,4042,PC5D4DE09,PTC,VC965
1,Mon Aug 16 11:08:11 2021,147156,van,2,4396,PCA00BC1C,PTE,VCD2F
1,Sun Aug  8 18:05:36 2021,6891565,car,2,4855,PC03C5C15,PTC,VC965
1,Fri Aug  6 20:55:48 2021,4765841,car,2,5004,PC2111CF9,PTP,VC965
1,Fri Aug  6 10:14:37 2021,9017443,car,2,4243,PCC4F7DCE,PTP,VC965
1,Sat Aug 21 21:23:37 2021,8747053,car,2,4080,PCBE7E15B,PTP,VC965
1,Sat Jul 31 03:38:36 2021,839289,truck,4,4468,PC040ADB3,PTP,VCB43
1,Sun Aug 15 14:11:42 2021,7212737,car,2,4121,PCEC57A8E,PTP,VC965
1,Sat Jul 31 22:09:56 2021,9707238,truck,4,4799,PCC3A370A,PTP,VCB43
1,Mon Aug 16 23:15:11 2021,9288974,car,2,4748,PCF2ECD29,PTC,VC965
1,Fri Jul 30 20:43:48 2021,2130769,car,2,4693,PCB4CDDA5,PTC,VC965
1,Tue Aug 10 02:13:35 2021,3651531,car,2,4750,PCD987A9D,PTE,VC965
1,Sun Aug 22 16:20:32 2021,5066582,car,2,4165,PC0D2B95C,PTC,VC965
1,Sat Aug 21 10:40:29 2021,318251,car,2,4384,PC59A33DE,PTC,VC965
1,Sat Aug 21 13:30:56 2021,1018828,car,2,4929,PC9E503B6,PTC,VC965
1,Sun Aug  8 17:03:19 2021,4329135,car,2,4394,PCD3A817A,PTP,VC965
1,Tue Aug  3 22:42:16 2021,5510586,car,2,4931,PC3D30AD0,PTE,VC965
1,Mon Aug 16 07:20:43 2021,1292686,van,2,4644,PC411FDC0,PTC,VCD2F
1,Thu Aug  5 01:52:17 2021,2875806,truck,4,4023,PC77793DF,PTE,VCB43
1,Sat Jul 31 08:15:24 2021,5025963,car,2,4534,PCAD9E1F9,PTC,VC965
1,Sat Aug 14 05:27:21 2021,2358436,car,2,4835,PC4645718,PTP,VC965
1,Fri Aug 20 07:33:43 2021,4363896,truck,4,4280,PC03A5F23,PTE,VCB43
1,Fri Aug  6 02:08:16 2021,7051510,truck,4,4266,PC39B17A9,PTC,VCB43
1,Fri Aug  6 13:29:57 2021,5575517,car,2,4540,PC5CAF0A7,PTE,VC965
1,Sat Jul 31 00:10:02 2021,2930078,car,2,5010,PC028872C,PTC,VC965
1,Thu Jul 29 15:14:45 2021,1439079,truck,4,4048,PC1FE6483,PTP,VCB43
1,Mon Aug  9 16:59:57 2021,2085626,truck,4,4810,PC2CA4087,PTC,VCB43
1,Mon Aug  9 16:41:38 2021,809065,car,2,4147,PC4D2C5A7,PTE,VC965
1,Fri Aug  6 06:10:52 2021,4100648,car,2,4082,PCF86214E,PTP,VC965
1,Thu Aug 19 11:38:52 2021,9745831,truck,4,4078,PC8473A64,PTC,VCB43
1,Fri Aug  6 03:00:46 2021,7337960,car,2,4695,PC4A5D62F,PTE,VC965
1,Tue Aug 10 15:04:38 2021,3612246,car,2,4973,PC9C7C18E,PTE,VC965
1,Tue Aug 10 19:31:40 2021,8601164,car,2,4699,PC2C1B987,PTC,VC965
1,Sat Jul 31 15:35:09 2021,6123311,truck,4,4136,PCA579A65,PTE,VCB43
1,Mon Aug  2 08:29:14 2021,3507029,car,2,4106,PC9764C98,PTP,VC965
1,Tue Aug  3 10:38:37 2021,1725151,truck,4,4468,PC040ADB3,PTP,VCB43
1,Wed Aug 11 11:29:02 2021,8860504,car,2,4134,PC767BBB2,PTC,VC965
1,Sat Aug  7 22:59:56 2021,2017681,truck,4,4422,PCF514246,PTE,VCB43
1,Sat Aug  7 23:16:29 2021,8183479,car,2,4273,PC0EF5BA6,PTE,VC965
1,Tue Aug 17 02:49:59 2021,8811914,car,2,4892,PC7AA5B2F,PTE,VC965
1,Sun Aug 15 00:53:46 2021,9631688,car,2,4230,PC19CE0DB,PTC,VC965
1,Mon Aug  9 02:25:32 2021,8193463,truck,4,4240,PC72FE04B,PTP,VCB43
1,Tue Aug  3 19:54:41 2021,1766709,car,2,4342,PCE7F2748,PTP,VC965
1,Tue Aug 10 08:15:41 2021,4909497,car,2,4605,PCEB27C63,PTE,VC965
1,Thu Aug 19 16:48:08 2021,7279029,truck,4,4188,PCDB12C82,PTP,VCB43
1,Wed Aug 18 14:23:40 2021,4791619,car,2,4001,PC58105BF,PTC,VC965
1,Sat Aug  7 09:05:10 2021,8712036,car,2,4971,PC0BD172F,PTP,VC965
1,Thu Aug 19 04:58:15 2021,4973747,car,2,4456,PC8DFF744,PTE,VC965
1,Sun Aug  1 04:42:52 2021,2800039,car,2,4975,PC818101A,PTP,VC965
1,Thu Aug  5 14:45:19 2021,9337207,car,2,4643,PC6713209,PTP,VC965
1,Wed Aug 11 06:53:51 2021,9220703,car,2,4386,PC948D5B2,PTC,VC965
1,Thu Aug 12 03:06:56 2021,5090710,car,2,4671,PCCAAFB48,PTE,VC965
1,Wed Aug 18 01:59:31 2021,9726834,truck,4,4785,PC787D664,PTP,VCB43
1,Fri Aug 20 20:39:23 2021,8464288,car,2,4698,PC8BCEB19,PTE,VC965
1,Tue Aug 10 07:41:38 2021,2918487,car,2,4167,PC8453073,PTP,VC965
1,Sun Aug  8 15:32:55 2021,6975253,car,2,4917,PCD8C66B1,PTE,VC965
1,Sat Jul 31 05:54:57 2021,873000,car,2,4409,PC44E2F09,PTP,VC965
1,Thu Aug  5 12:16:13 2021,7144030,truck,4,4007,PCDF9F773,PTE,VCB43
1,Wed Aug 18 23:08:31 2021,74751,car,2,5008,PC48D61BB,PTP,VC965
1,Mon Aug 16 15:31:24 2021,3092624,car,2,4574,PCC1F6F13,PTE,VC965
1,Thu Aug 19 23:08:03 2021,8043044,truck,4,4712,PC94168A2,PTP,VCB43
1,Thu Aug 19 18:40:24 2021,6763315,car,2,4056,PC9FBBA67,PTP,VC965
1,Thu Aug  5 08:14:28 2021,7665718,van,2,4610,PCA4D3E9B,PTP,VCD2F
1,Wed Aug 18 05:43:44 2021,2030697,car,2,4558,PC575F591,PTE,VC965
1,Mon Aug  2 03:52:31 2021,3546362,car,2,4589,PC1477DC9,PTP,VC965
1,Mon Aug 16 00:20:11 2021,5579622,car,2,4581,PCC347465,PTE,VC965
1,Mon Aug  9 16:40:36 2021,6766212,truck,4,4802,PCBDD55F1,PTE,VCB43
1,Thu Aug 19 02:55:39 2021,8678822,car,2,4722,PC035B71E,PTP,VC965
1,Thu Aug 12 17:06:06 2021,2515206,car,2,4223,PCA37D114,PTE,VC965
1,Mon Aug 16 18:09:47 2021,9647104,car,2,4576,PC394C979,PTE,VC965
1,Fri Aug  6 12:07:31 2021,8363585,car,2,4128,PCC0E7E2A,PTE,VC965
1,Sat Aug 14 22:43:39 2021,954814,truck,4,4063,PC7667A3E,PTP,VCB43
1,Fri Jul 30 15:15:49 2021,3500082,car,2,4475,PCCC0D001,PTE,VC965
1,Thu Jul 29 22:44:15 2021,4302933,car,2,4888,PC46C55B4,PTP,VC965
1,Sat Aug 21 11:38:46 2021,1281592,truck,4,4986,PC9787B8A,PTP,VCB43
1,Wed Aug 11 09:22:42 2021,1668996,car,2,4172,PC1A43FB7,PTP,VC965
1,Thu Aug 19 19:22:53 2021,2799295,truck,4,4374,PCC321538,PTE,VCB43
1,Tue Aug 10 12:54:07 2021,155498,truck,4,4027,PCE7A4F34,PTC,VCB43
1,Sat Aug 21 16:57:14 2021,3127161,van,2,4072,PC69F3F14,PTC,VCD2F
1,Thu Aug 19 16:29:39 2021,8415963,car,2,4067,PC1CCD955,PTE,VC965
1,Thu Aug  5 03:33:30 2021,4507082,car,2,4596,PC6558A56,PTP,VC965
1,Fri Aug 13 09:00:36 2021,7935251,car,2,4729,PC5170BF4,PTE,VC965
1,Wed Aug 11 19:02:46 2021,2868406,car,2,4451,PCF95BF53,PTE,VC965
1,Mon Aug  2 19:31:03 2021,2337912,car,2,4419,PC99BB7A3,PTE,VC965
1,Mon Aug 16 16:30:43 2021,3881228,car,2,4920,PC42A3AB0,PTE,VC965
1,Wed Aug 11 01:51:46 2021,5263238,car,2,4991,PC5B5C16D,PTE,VC965
1,Sun Aug 15 04:25:10 2021,4571658,van,2,4622,PCF31BD97,PTE,VCD2F
1,Thu Aug 19 23:55:54 2021,3017277,car,2,4642,PC17D596F,PTE,VC965
1,Sun Aug 22 03:51:32 2021,9879687,car,2,4158,PCAA68777,PTP,VC965
1,Fri Aug 13 10:00:03 2021,4056126,car,2,4392,PCAF6E464,PTE,VC965
1,Thu Aug  5 13:34:50 2021,6201597,van,2,4091,PC2E099B4,PTE,VCD2F
1,Tue Aug  3 01:04:46 2021,5063598,truck,4,4838,PCEECD973,PTP,VCB43
1,Sun Aug 15 06:09:40 2021,4666427,car,2,4328,PC3777B8E,PTP,VC965
1,Sun Aug 15 08:07:00 2021,9169123,car,2,4038,PC77889B3,PTP,VC965
1,Sun Aug 22 16:23:05 2021,3521342,truck,4,4129,PCA6127FF,PTP,VCB43
1,Fri Jul 30 07:28:31 2021,4997147,car,2,4478,PCB02917E,PTP,VC965
1,Tue Aug  3 04:49:32 2021,4334699,car,2,4879,PCC90A061,PTP,VC965
1,Sun Aug  1 16:32:40 2021,3896955,van,2,4924,PCE3427C5,PTP,VCD2F
1,Sun Aug  1 14:13:06 2021,685502,car,2,4215,PC4C76F48,PTE,VC965
1,Wed Aug  4 06:20:23 2021,3723750,truck,4,4385,PC148C815,PTC,VCB43
1,Sun Aug 22 14:50:30 2021,8981107,car,2,4585,PCF3AE602,PTC,VC965
1,Sun Aug 15 07:08:24 2021,8161215,truck,4,4060,PC481C9F9,PTE,VCB43
1,Sat Aug 21 11:14:40 2021,5494532,truck,4,4839,PCA0290AD,PTC,VCB43
1,Wed Aug 11 20:32:07 2021,4709167,car,2,4442,PC05C2F86,PTP,VC965
1,Sun Aug 22 05:19:54 2021,326314,car,2,4183,PCF5E7754,PTC,VC965
1,Thu Jul 29 14:21:36 2021,256879,car,2,4476,PC439FA2D,PTP,VC965
1,Fri Jul 30 11:05:14 2021,5763581,van,2,4753,PC6AA246E,PTP,VCD2F
1,Tue Aug 17 18:49:46 2021,8131510,car,2,4437,PCBE6CB59,PTP,VC965
1,Mon Aug  9 03:42:43 2021,8025290,car,2,4418,PCF6EECB2,PTE,VC965
1,Fri Jul 30 01:56:01 2021,1988177,car,2,4032,PC578F087,PTP,VC965
1,Sun Aug  8 00:30:25 2021,8145530,car,2,4835,PC4645718,PTE,VC965
1,Tue Aug 10 06:44:29 2021,3562599,van,2,4909,PCDED6F20,PTE,VCD2F
1,Tue Aug 17 16:54:51 2021,1916677,car,2,4036,PCE6CC50C,PTC,VC965
1,Wed Aug 18 06:21:04 2021,6726273,truck,4,4096,PCFA4F864,PTE,VCB43
1,Wed Aug  4 23:24:38 2021,8523480,car,2,4081,PCC825DB2,PTE,VC965
1,Thu Aug 19 00:56:38 2021,1631685,truck,4,4573,PC4D8469D,PTE,VCB43
1,Sat Aug 14 03:33:50 2021,9252011,truck,4,4675,PCE49911B,PTC,VCB43
1,Sat Aug 21 22:03:13 2021,7300558,car,2,4480,PC9A343F9,PTC,VC965
1,Wed Aug  4 15:40:58 2021,848840,car,2,4293,PC2A27502,PTE,VC965
1,Fri Aug 13 20:46:37 2021,4739032,car,2,4749,PC65C93B7,PTP,VC965
1,Mon Aug  2 12:44:36 2021,1489777,van,2,4110,PCF891CEB,PTP,VCD2F
1,Thu Aug  5 17:09:26 2021,7710222,car,2,4569,PC20129F9,PTP,VC965
1,Fri Aug 13 02:03:31 2021,6885916,car,2,4656,PC63844BC,PTC,VC965
1,Wed Aug  4 18:50:39 2021,1900389,truck,4,4983,PCC3E4ADA,PTC,VCB43
1,Tue Aug 17 22:35:16 2021,4875056,truck,4,4289,PCF621E92,PTP,VCB43
1,Sat Aug 14 04:09:11 2021,9306326,truck,4,4860,PCF4A2DA9,PTC,VCB43
1,Thu Aug 12 11:53:39 2021,8211013,car,2,4130,PC9F22103,PTP,VC965
1,Tue Aug  3 16:42:19 2021,6412488,car,2,4199,PC7CCC47B,PTE,VC965
1,Fri Aug  6 07:58:40 2021,8703705,car,2,4138,PC79E328A,PTC,VC965
1,Thu Aug 12 06:47:15 2021,278147,truck,4,4234,PC5EBC1E1,PTE,VCB43
1,Mon Aug 16 12:14:34 2021,960545,van,2,4084,PC71D433F,PTE,VCD2F
1,Wed Aug 18 12:30:35 2021,6056685,car,2,4711,PC340B4DE,PTE,VC965
1,Wed Aug  4 20:40:31 2021,4273899,truck,4,4499,PC1EEDA04,PTP,VCB43
1,Sat Aug  7 11:34:45 2021,7485577,car,2,4709,PCC8C7059,PTE,VC965
1,Mon Aug 16 20:54:00 2021,120233,car,2,4452,PC8C7C5D7,PTC,VC965
1,Tue Aug  3 01:50:31 2021,2438318,car,2,4519,PC92A6471,PTP,VC965
1,Tue Aug  3 09:35:23 2021,5100664,truck,4,4420,PCFDB2950,PTP,VCB43
1,Mon Aug 16 05:42:59 2021,3119836,car,2,4838,PCEECD973,PTP,VC965
1,Fri Jul 30 16:54:19 2021,5631034,car,2,4203,PC5295A46,PTP,VC965
1,Tue Aug 17 11:29:11 2021,8228986,truck,4,4447,PC6B030C6,PTE,VCB43
1,Wed Aug  4 07:19:27 2021,434238,car,2,4159,PC5631507,PTC,VC965
1,Sat Jul 31 15:12:19 2021,7664842,truck,4,4276,PC4E15B39,PTP,VCB43
1,Tue Aug  3 13:29:48 2021,7262675,car,2,4037,PC0A50259,PTE,VC965
1,Sat Aug 14 01:05:23 2021,9771276,car,2,4332,PC3B258E9,PTP,VC965
1,Sun Aug 22 08:29:54 2021,9842071,truck,4,4654,PCBA5D8AB,PTE,VCB43
1,Wed Aug  4 04:09:56 2021,1914947,truck,4,4787,PC1BDA119,PTC,VCB43
1,Fri Jul 30 17:17:39 2021,1955268,car,2,4864,PC259547F,PTC,VC965
1,Sun Aug  1 07:35:06 2021,5515957,car,2,4689,PC89C35AD,PTC,VC965
1,Sun Aug 22 09:39:42 2021,8622096,car,2,4646,PC3F8C42B,PTC,VC965
1,Tue Aug 17 07:32:18 2021,8753559,truck,4,4767,PC61F3A80,PTE,VCB43
1,Thu Aug 12 01:36:59 2021,3601495,car,2,4596,PC6558A56,PTP,VC965
1,Fri Jul 30 14:30:56 2021,2025847,car,2,4616,PCE6675F9,PTC,VC965
1,Wed Aug  4 05:06:49 2021,9026973,car,2,4848,PCF0FC9B2,PTE,VC965
1,Thu Aug 19 16:40:17 2021,4905006,car,2,4747,PC5E524A1,PTE,VC965
1,Sun Aug  8 06:59:35 2021,3836559,car,2,4739,PC07289CF,PTP,VC965
1,Thu Jul 29 11:33:13 2021,280707,car,2,4655,PCF9CAB22,PTE,VC965
1,Fri Aug  6 09:14:44 2021,1636541,van,2,4473,PC51FDD60,PTC,VCD2F
1,Fri Jul 30 23:12:08 2021,7979017,truck,4,4445,PC796A888,PTC,VCB43
1,Fri Aug 13 15:13:57 2021,7543450,van,2,4189,PC7655FC1,PTP,VCD2F
1,Sun Aug  8 21:10:36 2021,2205725,car,2,4206,PCAC34A40,PTP,VC965
1,Wed Aug 11 03:02:20 2021,4863506,car,2,4436,PC0CF9451,PTP,VC965
1,Sat Aug 14 10:42:45 2021,2456417,car,2,4658,PC1A58039,PTP,VC965
1,Sun Aug  1 22:18:45 2021,3298279,car,2,4755,PC628DCED,PTP,VC965
1,Sun Aug  1 05:51:52 2021,6406520,car,2,4173,PC0EB640E,PTC,VC965
1,Tue Aug 10 23:03:49 2021,7381678,car,2,4522,PC0A326BE,PTP,VC965
1,Thu Jul 29 13:29:37 2021,7377775,truck,4,4856,PC7C042B7,PTE,VCB43
1,Fri Jul 30 18:20:15 2021,5957136,car,2,4669,PC36675CE,PTP,VC965
1,Sun Aug 15 20:31:58 2021,9491195,car,2,4096,PCFA4F864,PTP,VC965
1,Wed Aug  4 21:58:50 2021,7578723,car,2,4383,PC4BFE950,PTC,VC965
1,Wed Aug  4 16:17:42 2021,7567440,car,2,4155,PC9042B3F,PTE,VC965
1,Mon Aug 16 05:33:09 2021,4296882,car,2,4402,PC85224D1,PTE,VC965
1,Wed Aug  4 07:09:08 2021,6011023,truck,4,4904,PC36C6441,PTP,VCB43
1,Tue Aug 17 14:43:54 2021,6498517,car,2,4282,PCCE002E5,PTP,VC965
1,Wed Aug 11 23:34:57 2021,2421022,van,2,4553,PC1D57D7F,PTE,VCD2F
1,Tue Aug 17 01:08:43 2021,6247569,car,2,4318,PCAD89FE3,PTP,VC965
1,Sun Aug  8 00:12:08 2021,7335690,car,2,4605,PCEB27C63,PTC,VC965
1,Sat Aug 21 18:52:48 2021,5557139,car,2,4622,PCF31BD97,PTP,VC965
1,Thu Aug 12 13:31:35 2021,3606424,car,2,4352,PC99B9343,PTC,VC965
1,Tue Aug  3 01:12:48 2021,213742,van,2,4142,PC7ACFF7C,PTE,VCD2F
1,Tue Aug 10 05:50:23 2021,271972,car,2,4739,PC07289CF,PTP,VC965
1,Tue Aug  3 04:44:19 2021,8708305,car,2,4575,PC84D9FC1,PTE,VC965
1,Sat Aug 14 16:15:26 2021,5595295,truck,4,4538,PCDE5402C,PTE,VCB43
1,Mon Aug  2 08:07:34 2021,4047163,truck,4,4497,PC76FDDEA,PTE,VCB43
1,Sun Aug  1 00:57:14 2021,7410078,van,2,4728,PC07BF95F,PTE,VCD2F
1,Sat Aug 14 05:50:30 2021,799900,car,2,4881,PCDE20E6F,PTP,VC965
1,Thu Aug 12 23:19:11 2021,3628285,car,2,4855,PC03C5C15,PTE,VC965
1,Mon Aug  2 01:08:32 2021,1238213,truck,4,4836,PCE78024A,PTP,VCB43
1,Wed Aug 18 00:54:22 2021,3114925,truck,4,4106,PC9764C98,PTP,VCB43
1,Wed Aug  4 14:20:15 2021,8007927,truck,4,4448,PC19F3DBB,PTP,VCB43
1,Fri Aug  6 01:11:44 2021,7112490,car,2,4518,PCC7B407A,PTP,VC965
1,Thu Aug 19 01:13:28 2021,7937564,van,2,4506,PCB24B68E,PTP,VCD2F
1,Fri Aug 13 23:32:55 2021,6811197,car,2,4181,PC4457F74,PTP,VC965
1,Sun Aug 15 22:32:37 2021,8837823,car,2,4423,PCF9F4940,PTC,VC965
1,Wed Aug  4 01:35:34 2021,8370925,car,2,4379,PC87C8BC4,PTE,VC965
1,Fri Jul 30 20:11:56 2021,2912692,car,2,4427,PCD70DDDF,PTP,VC965
1,Tue Aug 10 16:10:19 2021,1704930,truck,4,4985,PCCA71D2C,PTE,VCB43
1,Thu Aug 19 07:55:38 2021,9828050,car,2,4494,PC1592ACA,PTP,VC965
1,Thu Jul 29 14:17:48 2021,8691508,car,2,4472,PC303DD56,PTP,VC965
1,Mon Aug 16 08:36:18 2021,5350555,car,2,4222,PC15EC378,PTC,VC965
1,Thu Aug 12 11:21:14 2021,87473,truck,4,4690,PC45CC19A,PTP,VCB43
1,Wed Aug 18 23:24:41 2021,1402344,car,2,4447,PC6B030C6,PTE,VC965
1,Fri Aug 20 18:01:26 2021,604087,truck,4,4422,PCF514246,PTP,VCB43
1,Sat Aug  7 05:29:19 2021,9100282,truck,4,4225,PCC1ED0C5,PTP,VCB43
1,Mon Aug 16 09:49:12 2021,2977249,car,2,4793,PCD8E3CCB,PTE,VC965
1,Sat Aug  7 03:43:24 2021,100740,car,2,4502,PCB2CC82C,PTP,VC965
